0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,752,Sweden,,72,Iron and steel,0,,,0,57901029,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,757,Switzerland,,72,Iron and steel,0,,,0,1064104,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,764,Thailand,,72,Iron and steel,0,,,0,1443330,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,784,United Arab Emirates,,72,Iron and steel,0,,,0,6644090,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,780,Trinidad and Tobago,,72,Iron and steel,0,,,0,28842715,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,792,Turkey,,72,Iron and steel,0,,,0,67745326,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,804,Ukraine,,72,Iron and steel,0,,,0,13328405,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,818,Egypt,,72,Iron and steel,0,,,0,21500,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,826,United Kingdom,,72,Iron and steel,0,,,0,38790520,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,579,Norway,,72,Iron and steel,0,,,0,6634967,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,586,Pakistan,,72,Iron and steel,0,,,0,1800009,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,540,New Caledonia,,72,Iron and steel,0,,,0,3523088,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,512,Oman,,72,Iron and steel,0,,,0,663907,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,591,Panama,,72,Iron and steel,0,,,0,79349,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,604,Peru,,72,Iron and steel,0,,,0,146578,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,616,Poland,,72,Iron and steel,0,,,0,495546,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,554,New Zealand,,72,Iron and steel,0,,,0,551958,0
HS,2016,201606,June 2016,2,0,1,Imports,842,United States of America,,528,Netherlands,,72,Iron and steel,0,,,0,50446750,0
