0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,0,World,,72,Iron and steel,0,,,,1360200121,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,616,Poland,,72,Iron and steel,0,,,,4954,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,620,Portugal,,72,Iron and steel,0,,,,151670,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,642,Romania,,72,Iron and steel,0,,,,131928,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,591,Panama,,72,Iron and steel,0,,,,10973,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,8,Albania,,72,Iron and steel,0,,,,60735,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,32,Argentina,,72,Iron and steel,0,,,,894976,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,36,Australia,,72,Iron and steel,0,,,,25807803,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,40,Austria,,72,Iron and steel,0,,,,5019219,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,44,Bahamas,,72,Iron and steel,0,,,,58950,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,48,Bahrain,,72,Iron and steel,0,,,,513690,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,51,Armenia,,72,Iron and steel,0,,,,227738,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,56,Belgium,,72,Iron and steel,0,,,,7942554,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,76,Brazil,,72,Iron and steel,0,,,,87757842,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,112,Belarus,,72,Iron and steel,0,,,,195516,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,124,Canada,,72,Iron and steel,0,,,,411183921,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,152,Chile,,72,Iron and steel,0,,,,6060697,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,156,China,,72,Iron and steel,0,,,,41852725,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,170,Colombia,,72,Iron and steel,0,,,,10878428,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,188,Costa Rica,,72,Iron and steel,0,,,,12349,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,203,Czech Rep.,,72,Iron and steel,0,,,,1909367,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,208,Denmark,,72,Iron and steel,0,,,,112481,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,214,Dominican Rep.,,72,Iron and steel,0,,,,2402387,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,218,Ecuador,,72,Iron and steel,0,,,,79843,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,246,Finland,,72,Iron and steel,0,,,,4854268,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,251,France,,72,Iron and steel,0,,,,17974359,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,268,Georgia,,72,Iron and steel,0,,,,1390684,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,276,Germany,,72,Iron and steel,0,,,,47424732,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,300,Greece,,72,Iron and steel,0,,,,22743,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,320,Guatemala,,72,Iron and steel,0,,,,25093,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,340,Honduras,,72,Iron and steel,0,,,,34240,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,360,Indonesia,,72,Iron and steel,0,,,,612646,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,372,Ireland,,72,Iron and steel,0,,,,108219,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,376,Israel,,72,Iron and steel,0,,,,631593,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,381,Italy,,72,Iron and steel,0,,,,29878135,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,388,Jamaica,,72,Iron and steel,0,,,,46961,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,392,Japan,,72,Iron and steel,0,,,,81006797,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,398,Kazakhstan,,72,Iron and steel,0,,,,255728,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,410,Rep. of Korea,,72,Iron and steel,0,,,,45608974,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,442,Luxembourg,,72,Iron and steel,0,,,,544865,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,458,Malaysia,,72,Iron and steel,0,,,,505264,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,484,Mexico,,72,Iron and steel,0,,,,163536441,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,490,"Other Asia, nes",,72,Iron and steel,0,,,,22962860,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,528,Netherlands,,72,Iron and steel,0,,,,35232094,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,540,New Caledonia,,72,Iron and steel,0,,,,1926328,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,554,New Zealand,,72,Iron and steel,0,,,,5094588,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,558,Nicaragua,,72,Iron and steel,0,,,,4265,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,579,Norway,,72,Iron and steel,0,,,,6806635,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,643,Russian Federation,,72,Iron and steel,0,,,,26693032,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,662,Saint Lucia,,72,Iron and steel,0,,,,13595,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,682,Saudi Arabia,,72,Iron and steel,0,,,,1097296,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,699,India,,72,Iron and steel,0,,,,29093448,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,702,Singapore,,72,Iron and steel,0,,,,53840,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,703,Slovakia,,72,Iron and steel,0,,,,114739,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,704,Viet Nam,,72,Iron and steel,0,,,,519564,0
HS,2010,201002,February 2010,2,0,1,Imports,842,United States of America,,705,Slovenia,,72,Iron and steel,0,,,,1770977,0
