0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,156,China,,72,Iron and steel,0,,,0,50346621,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,352,Iceland,,72,Iron and steel,0,,,0,1667200,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,360,Indonesia,,72,Iron and steel,0,,,0,3928858,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,208,Denmark,,72,Iron and steel,0,,,0,2712272,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,36,Australia,,72,Iron and steel,0,,,0,34017638,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,40,Austria,,72,Iron and steel,0,,,0,15207134,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,56,Belgium,,72,Iron and steel,0,,,0,23339537,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,8,Albania,,72,Iron and steel,0,,,0,273339,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,32,Argentina,,72,Iron and steel,0,,,0,4830205,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,52,Barbados,,72,Iron and steel,0,,,0,4410,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,60,Bermuda,,72,Iron and steel,0,,,0,11025,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,76,Brazil,,72,Iron and steel,0,,,0,173205523,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,124,Canada,,72,Iron and steel,0,,,0,359996028,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,152,Chile,,72,Iron and steel,0,,,0,4758389,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,112,Belarus,,72,Iron and steel,0,,,0,110575,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,214,Dominican Rep.,,72,Iron and steel,0,,,0,879773,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,188,Costa Rica,,72,Iron and steel,0,,,0,2792845,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,222,El Salvador,,72,Iron and steel,0,,,0,18046,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,246,Finland,,72,Iron and steel,0,,,0,6015473,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,170,Colombia,,72,Iron and steel,0,,,0,1323794,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,276,Germany,,72,Iron and steel,0,,,0,86514687,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,251,France,,72,Iron and steel,0,,,0,37461728,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,344,"China, Hong Kong SAR",,72,Iron and steel,0,,,0,61619,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,348,Hungary,,72,Iron and steel,0,,,0,10030,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,300,Greece,,72,Iron and steel,0,,,0,163982,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,268,Georgia,,72,Iron and steel,0,,,0,209461,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,320,Guatemala,,72,Iron and steel,0,,,0,101308,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,484,Mexico,,72,Iron and steel,0,,,0,143462797,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,490,"Other Asia, nes",,72,Iron and steel,0,,,0,78377680,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,442,Luxembourg,,72,Iron and steel,0,,,0,4185947,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,458,Malaysia,,72,Iron and steel,0,,,0,6233946,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,398,Kazakhstan,,72,Iron and steel,0,,,0,2536791,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,410,Rep. of Korea,,72,Iron and steel,0,,,0,120952205,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,392,Japan,,72,Iron and steel,0,,,0,91005680,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,381,Italy,,72,Iron and steel,0,,,0,50183911,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,372,Ireland,,72,Iron and steel,0,,,0,321446,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,710,South Africa,,72,Iron and steel,0,,,0,32192285,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,704,Viet Nam,,72,Iron and steel,0,,,0,68893175,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,660,Anguilla,,72,Iron and steel,0,,,0,5730,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,703,Slovakia,,72,Iron and steel,0,,,0,538267,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,702,Singapore,,72,Iron and steel,0,,,0,32740,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,643,Russian Federation,,72,Iron and steel,0,,,0,130288451,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,642,Romania,,72,Iron and steel,0,,,0,1107829,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,620,Portugal,,72,Iron and steel,0,,,0,3273962,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,699,India,,72,Iron and steel,0,,,0,16853726,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,554,New Zealand,,72,Iron and steel,0,,,0,6962,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,616,Poland,,72,Iron and steel,0,,,0,582400,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,591,Panama,,72,Iron and steel,0,,,0,73721,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,540,New Caledonia,,72,Iron and steel,0,,,0,5154953,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,604,Peru,,72,Iron and steel,0,,,0,18043,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,579,Norway,,72,Iron and steel,0,,,0,15120968,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,586,Pakistan,,72,Iron and steel,0,,,0,743777,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,724,Spain,,72,Iron and steel,0,,,0,19915660,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,705,Slovenia,,72,Iron and steel,0,,,0,4113300,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,752,Sweden,,72,Iron and steel,0,,,0,41385985,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,784,United Arab Emirates,,72,Iron and steel,0,,,0,6075765,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,780,Trinidad and Tobago,,72,Iron and steel,0,,,0,16656842,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,788,Tunisia,,72,Iron and steel,0,,,0,140475,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,764,Thailand,,72,Iron and steel,0,,,0,17567074,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,757,Switzerland,,72,Iron and steel,0,,,0,1293765,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,804,Ukraine,,72,Iron and steel,0,,,0,16359480,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,818,Egypt,,72,Iron and steel,0,,,0,2150503,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,792,Turkey,,72,Iron and steel,0,,,0,83609477,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,826,United Kingdom,,72,Iron and steel,0,,,0,30943875,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,807,TFYR of Macedonia,,72,Iron and steel,0,,,0,3155198,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,0,World,,72,Iron and steel,0,,,0,1879695231,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,203,Czech Rep.,,72,Iron and steel,0,,,0,9677931,0
HS,2016,201611,November 2016,2,0,1,Imports,842,United States of America,,528,Netherlands,,72,Iron and steel,0,,,0,44541009,0
