0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,0,World,WLD,72,Iron and steel,1,No Quantity,,,30452427616,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,8,Albania,ALB,72,Iron and steel,1,No Quantity,,,5354795,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,31,Azerbaijan,AZE,72,Iron and steel,1,No Quantity,,,1780500,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,32,Argentina,ARG,72,Iron and steel,1,No Quantity,,,12456795,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,36,Australia,AUS,72,Iron and steel,1,No Quantity,,,241536980,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,40,Austria,AUT,72,Iron and steel,1,No Quantity,,,211629510,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,72,Iron and steel,1,No Quantity,,,2173788,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,48,Bahrain,BHR,72,Iron and steel,1,No Quantity,,,458025,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,51,Armenia,ARM,72,Iron and steel,1,No Quantity,,,437361,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,52,Barbados,BRB,72,Iron and steel,1,No Quantity,,,21592,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,56,Belgium,BEL,72,Iron and steel,1,No Quantity,,,225290942,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,60,Bermuda,BMU,72,Iron and steel,1,No Quantity,,,80830,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,76,Brazil,BRA,72,Iron and steel,1,No Quantity,,,3674328601,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,84,Belize,BLZ,72,Iron and steel,1,No Quantity,,,10574,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,92,Br. Virgin Isds,VGB,72,Iron and steel,1,No Quantity,,,164639,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,72,Iron and steel,1,No Quantity,,,284387,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,112,Belarus,BLR,72,Iron and steel,1,No Quantity,,,8706435,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,124,Canada,CAN,72,Iron and steel,1,No Quantity,,,5685788438,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,136,Cayman Isds,CYM,72,Iron and steel,1,No Quantity,,,1734012,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,152,Chile,CHL,72,Iron and steel,1,No Quantity,,,118029170,0
H4,2012,2012,2012,2,0,1,Import,842,USA,USA,156,China,CHN,72,Iron and steel,1,No Quantity,,,1655536583,0
