0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,72,Iron and steel,1,No Quantity,,,8581526474,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,8,Albania,ALB,72,Iron and steel,1,No Quantity,,,977791,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,28,Antigua and Barbuda,ATG,72,Iron and steel,1,No Quantity,,,2542,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,32,Argentina,ARG,72,Iron and steel,1,No Quantity,,,22708716,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,36,Australia,AUS,72,Iron and steel,1,No Quantity,,,184766832,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,40,Austria,AUT,72,Iron and steel,1,No Quantity,,,20101631,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,72,Iron and steel,1,No Quantity,,,27050,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,58,Belgium-Luxembourg,BEL,72,Iron and steel,1,No Quantity,,,232422660,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,76,Brazil,BRA,72,Iron and steel,1,No Quantity,,,596483688,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,124,Canada,CAN,72,Iron and steel,1,No Quantity,,,1727889346,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,152,Chile,CHL,72,Iron and steel,1,No Quantity,,,3629888,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,156,China,CHN,72,Iron and steel,1,No Quantity,,,33944978,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,170,Colombia,COL,72,Iron and steel,1,No Quantity,,,13927532,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,72,Iron and steel,1,No Quantity,,,4270,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,191,Croatia,HRV,72,Iron and steel,1,No Quantity,,,8462553,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,200,Czechoslovakia,CSK,72,Iron and steel,1,No Quantity,,,6818033,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,208,Denmark,DNK,72,Iron and steel,1,No Quantity,,,1432634,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,72,Iron and steel,1,No Quantity,,,53939894,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,72,Iron and steel,1,No Quantity,,,29759,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,222,El Salvador,SLV,72,Iron and steel,1,No Quantity,,,17645,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,246,Finland,FIN,72,Iron and steel,1,No Quantity,,,102118954,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,251,France,FRA,72,Iron and steel,1,No Quantity,,,552388436,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,276,Germany,DEU,72,Iron and steel,1,No Quantity,,,670006988,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,300,Greece,GRC,72,Iron and steel,1,No Quantity,,,17372580,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,72,Iron and steel,1,No Quantity,,,374359,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,348,Hungary,HUN,72,Iron and steel,1,No Quantity,,,4866534,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,352,Iceland,ISL,72,Iron and steel,1,No Quantity,,,4347908,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,360,Indonesia,IDN,72,Iron and steel,1,No Quantity,,,400773,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,372,Ireland,IRL,72,Iron and steel,1,No Quantity,,,62288,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,376,Israel,ISR,72,Iron and steel,1,No Quantity,,,1688121,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,381,Italy,ITA,72,Iron and steel,1,No Quantity,,,142586313,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,384,Côte d'Ivoire,CIV,72,Iron and steel,1,No Quantity,,,34611,0
