0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,0,World,WLD,72,Iron and steel,1,No Quantity,,,12431094273,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,12,Algeria,DZA,72,Iron and steel,1,No Quantity,,,3720216,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,28,Antigua and Barbuda,ATG,72,Iron and steel,1,No Quantity,,,2540,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,32,Argentina,ARG,72,Iron and steel,1,No Quantity,,,109662963,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,36,Australia,AUS,72,Iron and steel,1,No Quantity,,,186509192,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,40,Austria,AUT,72,Iron and steel,1,No Quantity,,,63970055,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,72,Iron and steel,1,No Quantity,,,696057,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,56,Belgium,BEL,72,Iron and steel,1,No Quantity,,,204596596,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,72,Botswana,BWA,72,Iron and steel,1,No Quantity,,,15938,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,76,Brazil,BRA,72,Iron and steel,1,No Quantity,,,1300127256,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,72,Iron and steel,1,No Quantity,,,37586719,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,112,Belarus,BLR,72,Iron and steel,1,No Quantity,,,10051035,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,124,Canada,CAN,72,Iron and steel,1,No Quantity,,,2500022254,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,152,Chile,CHL,72,Iron and steel,1,No Quantity,,,22237242,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,156,China,CHN,72,Iron and steel,1,No Quantity,,,266732940,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,170,Colombia,COL,72,Iron and steel,1,No Quantity,,,23036341,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,72,Iron and steel,1,No Quantity,,,2887615,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,203,Czechia,CZE,72,Iron and steel,1,No Quantity,,,82794745,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,208,Denmark,DNK,72,Iron and steel,1,No Quantity,,,13800071,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,212,Dominica,DMA,72,Iron and steel,1,No Quantity,,,11489,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,72,Iron and steel,1,No Quantity,,,71393998,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,72,Iron and steel,1,No Quantity,,,1179619,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,222,El Salvador,SLV,72,Iron and steel,1,No Quantity,,,11593421,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,246,Finland,FIN,72,Iron and steel,1,No Quantity,,,43581976,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,251,France,FRA,72,Iron and steel,1,No Quantity,,,356928074,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,268,Georgia,GEO,72,Iron and steel,1,No Quantity,,,7556390,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,276,Germany,DEU,72,Iron and steel,1,No Quantity,,,595841068,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,300,Greece,GRC,72,Iron and steel,1,No Quantity,,,11115520,0
H2,2002,2002,2002,2,0,1,Import,842,USA,USA,320,Guatemala,GTM,72,Iron and steel,1,No Quantity,,,2793212,0
