0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,0,World,WLD,72,Iron and steel,1,No Quantity,,,24015697189,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,28,Antigua and Barbuda,ATG,72,Iron and steel,1,No Quantity,,,9680,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,32,Argentina,ARG,72,Iron and steel,1,No Quantity,,,176048500,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,36,Australia,AUS,72,Iron and steel,1,No Quantity,,,306702668,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,40,Austria,AUT,72,Iron and steel,1,No Quantity,,,90298391,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,72,Iron and steel,1,No Quantity,,,366849,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,48,Bahrain,BHR,72,Iron and steel,1,No Quantity,,,18851,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,56,Belgium,BEL,72,Iron and steel,1,No Quantity,,,338294314,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,76,Brazil,BRA,72,Iron and steel,1,No Quantity,,,2510136216,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,84,Belize,BLZ,72,Iron and steel,1,No Quantity,,,14650,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,72,Iron and steel,1,No Quantity,,,103986742,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,112,Belarus,BLR,72,Iron and steel,1,No Quantity,,,13286265,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,124,Canada,CAN,72,Iron and steel,1,No Quantity,,,3512533450,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,152,Chile,CHL,72,Iron and steel,1,No Quantity,,,12432408,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,156,China,CHN,72,Iron and steel,1,No Quantity,,,1134995563,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,170,Colombia,COL,72,Iron and steel,1,No Quantity,,,57126948,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,72,Iron and steel,1,No Quantity,,,7077649,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,203,Czechia,CZE,72,Iron and steel,1,No Quantity,,,103645143,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,208,Denmark,DNK,72,Iron and steel,1,No Quantity,,,37963289,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,72,Iron and steel,1,No Quantity,,,167228507,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,72,Iron and steel,1,No Quantity,,,1742482,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,222,El Salvador,SLV,72,Iron and steel,1,No Quantity,,,7329268,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,233,Estonia,EST,72,Iron and steel,1,No Quantity,,,43373719,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,246,Finland,FIN,72,Iron and steel,1,No Quantity,,,67778185,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,251,France,FRA,72,Iron and steel,1,No Quantity,,,467699140,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,266,Gabon,GAB,72,Iron and steel,1,No Quantity,,,63711,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,268,Georgia,GEO,72,Iron and steel,1,No Quantity,,,41971624,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,276,Germany,DEU,72,Iron and steel,1,No Quantity,,,959116515,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,300,Greece,GRC,72,Iron and steel,1,No Quantity,,,17386610,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,308,Grenada,GRD,72,Iron and steel,1,No Quantity,,,23186,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,320,Guatemala,GTM,72,Iron and steel,1,No Quantity,,,1965022,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,332,Haiti,HTI,72,Iron and steel,1,No Quantity,,,53264,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,340,Honduras,HND,72,Iron and steel,1,No Quantity,,,506870,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,72,Iron and steel,1,No Quantity,,,835914,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,348,Hungary,HUN,72,Iron and steel,1,No Quantity,,,6536448,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,352,Iceland,ISL,72,Iron and steel,1,No Quantity,,,17388434,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,360,Indonesia,IDN,72,Iron and steel,1,No Quantity,,,44143427,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,372,Ireland,IRL,72,Iron and steel,1,No Quantity,,,319682,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,376,Israel,ISR,72,Iron and steel,1,No Quantity,,,5453977,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,381,Italy,ITA,72,Iron and steel,1,No Quantity,,,494909997,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,388,Jamaica,JAM,72,Iron and steel,1,No Quantity,,,23167,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,392,Japan,JPN,72,Iron and steel,1,No Quantity,,,704881820,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,398,Kazakhstan,KAZ,72,Iron and steel,1,No Quantity,,,170600566,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,404,Kenya,KEN,72,Iron and steel,1,No Quantity,,,55006,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,410,Rep. of Korea,KOR,72,Iron and steel,1,No Quantity,,,751897910,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,417,Kyrgyzstan,KGZ,72,Iron and steel,1,No Quantity,,,2770,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,428,Latvia,LVA,72,Iron and steel,1,No Quantity,,,49646970,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,440,Lithuania,LTU,72,Iron and steel,1,No Quantity,,,267463,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,442,Luxembourg,LUX,72,Iron and steel,1,No Quantity,,,79898152,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,458,Malaysia,MYS,72,Iron and steel,1,No Quantity,,,136761958,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,470,Malta,MLT,72,Iron and steel,1,No Quantity,,,49526,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,484,Mexico,MEX,72,Iron and steel,1,No Quantity,,,2242948417,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,490,"Other Asia, nes",,72,Iron and steel,1,No Quantity,,,700787372,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,504,Morocco,MAR,72,Iron and steel,1,No Quantity,,,10774736,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,512,Oman,OMN,72,Iron and steel,1,No Quantity,,,9223,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,528,Netherlands,NLD,72,Iron and steel,1,No Quantity,,,364143130,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,530,Neth. Antilles,ANT,72,Iron and steel,1,No Quantity,,,1774929,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,533,Aruba,ABW,72,Iron and steel,1,No Quantity,,,1758967,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,540,New Caledonia,NCL,72,Iron and steel,1,No Quantity,,,16621176,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,554,New Zealand,NZL,72,Iron and steel,1,No Quantity,,,61830911,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,558,Nicaragua,NIC,72,Iron and steel,1,No Quantity,,,3690,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,579,Norway,NOR,72,Iron and steel,1,No Quantity,,,137855893,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,591,Panama,PAN,72,Iron and steel,1,No Quantity,,,277449,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,600,Paraguay,PRY,72,Iron and steel,1,No Quantity,,,3825261,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,604,Peru,PER,72,Iron and steel,1,No Quantity,,,60475,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,608,Philippines,PHL,72,Iron and steel,1,No Quantity,,,1272789,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,616,Poland,POL,72,Iron and steel,1,No Quantity,,,93395374,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,620,Portugal,PRT,72,Iron and steel,1,No Quantity,,,1989408,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,642,Romania,ROU,72,Iron and steel,1,No Quantity,,,191698701,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,643,Russian Federation,RUS,72,Iron and steel,1,No Quantity,,,1714863003,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,670,Saint Vincent and the Grenadines,VCT,72,Iron and steel,1,No Quantity,,,6356,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,682,Saudi Arabia,SAU,72,Iron and steel,1,No Quantity,,,27468522,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,699,India,IND,72,Iron and steel,1,No Quantity,,,693540676,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,702,Singapore,SGP,72,Iron and steel,1,No Quantity,,,7918326,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,703,Slovakia,SVK,72,Iron and steel,1,No Quantity,,,1324075,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,704,Viet Nam,VNM,72,Iron and steel,1,No Quantity,,,263147,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,705,Slovenia,SVN,72,Iron and steel,1,No Quantity,,,21749166,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,710,South Africa,ZAF,72,Iron and steel,1,No Quantity,,,780157159,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,716,Zimbabwe,ZWE,72,Iron and steel,1,No Quantity,,,29527375,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,724,Spain,ESP,72,Iron and steel,1,No Quantity,,,295710187,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,740,Suriname,SUR,72,Iron and steel,1,No Quantity,,,499171,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,748,Eswatini,SWZ,72,Iron and steel,1,No Quantity,,,14354277,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,752,Sweden,SWE,72,Iron and steel,1,No Quantity,,,455060506,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,757,Switzerland,CHE,72,Iron and steel,1,No Quantity,,,13446101,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,760,Syria,SYR,72,Iron and steel,1,No Quantity,,,2587,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,762,Tajikistan,TJK,72,Iron and steel,1,No Quantity,,,980024,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,764,Thailand,THA,72,Iron and steel,1,No Quantity,,,98554606,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,780,Trinidad and Tobago,TTO,72,Iron and steel,1,No Quantity,,,245351659,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,784,United Arab Emirates,ARE,72,Iron and steel,1,No Quantity,,,1587013,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,792,Turkey,TUR,72,Iron and steel,1,No Quantity,,,981597535,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,804,Ukraine,UKR,72,Iron and steel,1,No Quantity,,,267492690,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,807,North Macedonia,MKD,72,Iron and steel,1,No Quantity,,,6060350,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,818,Egypt,EGY,72,Iron and steel,1,No Quantity,,,280228730,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,826,United Kingdom,GBR,72,Iron and steel,1,No Quantity,,,936198150,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,858,Uruguay,URY,72,Iron and steel,1,No Quantity,,,1285837,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,862,Venezuela,VEN,72,Iron and steel,1,No Quantity,,,610959958,0
H2,2004,2004,2004,2,0,1,Import,842,USA,USA,891,Serbia and Montenegro,SCG,72,Iron and steel,1,No Quantity,,,53633236,0
