0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,0,World,WLD,72,Iron and steel,1,No Quantity,,,26732092936,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,8,Albania,ALB,72,Iron and steel,1,No Quantity,,,2420171,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,32,Argentina,ARG,72,Iron and steel,1,No Quantity,,,5955534,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,36,Australia,AUS,72,Iron and steel,1,No Quantity,,,191026298,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,40,Austria,AUT,72,Iron and steel,1,No Quantity,,,193644808,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,72,Iron and steel,1,No Quantity,,,1120516,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,48,Bahrain,BHR,72,Iron and steel,1,No Quantity,,,2063495,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,51,Armenia,ARM,72,Iron and steel,1,No Quantity,,,65279,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,56,Belgium,BEL,72,Iron and steel,1,No Quantity,,,206279244,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,60,Bermuda,BMU,72,Iron and steel,1,No Quantity,,,195317,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,64,Bhutan,BTN,72,Iron and steel,1,No Quantity,,,102500,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,76,Brazil,BRA,72,Iron and steel,1,No Quantity,,,3093832801,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,84,Belize,BLZ,72,Iron and steel,1,No Quantity,,,2835,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,92,Br. Virgin Isds,VGB,72,Iron and steel,1,No Quantity,,,224311,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,72,Iron and steel,1,No Quantity,,,12842,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,112,Belarus,BLR,72,Iron and steel,1,No Quantity,,,6523387,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,124,Canada,CAN,72,Iron and steel,1,No Quantity,,,5215128473,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,136,Cayman Isds,CYM,72,Iron and steel,1,No Quantity,,,499603,0
