0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,72,Iron and steel,1,No Quantity,,,13363203870,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,8,Albania,ALB,72,Iron and steel,1,No Quantity,,,3516819,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,32,Argentina,ARG,72,Iron and steel,1,No Quantity,,,67167717,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,36,Australia,AUS,72,Iron and steel,1,No Quantity,,,148541680,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,40,Austria,AUT,72,Iron and steel,1,No Quantity,,,45116761,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,72,Iron and steel,1,No Quantity,,,29203,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,58,Belgium-Luxembourg,BEL,72,Iron and steel,1,No Quantity,,,547857151,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,76,Brazil,BRA,72,Iron and steel,1,No Quantity,,,970264911,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,72,Iron and steel,1,No Quantity,,,73664434,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,124,Canada,CAN,72,Iron and steel,1,No Quantity,,,2172292655,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,152,Chile,CHL,72,Iron and steel,1,No Quantity,,,12311774,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,156,China,CHN,72,Iron and steel,1,No Quantity,,,88299289,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,162,Christmas Isds,CXR,72,Iron and steel,1,No Quantity,,,13816,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,170,Colombia,COL,72,Iron and steel,1,No Quantity,,,13632747,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,180,Dem. Rep. of the Congo,COD,72,Iron and steel,1,No Quantity,,,8199,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,72,Iron and steel,1,No Quantity,,,201497,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,191,Croatia,HRV,72,Iron and steel,1,No Quantity,,,13549508,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,203,Czechia,CZE,72,Iron and steel,1,No Quantity,,,42499761,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,208,Denmark,DNK,72,Iron and steel,1,No Quantity,,,3993048,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,212,Dominica,DMA,72,Iron and steel,1,No Quantity,,,19128,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,72,Iron and steel,1,No Quantity,,,48783494,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,72,Iron and steel,1,No Quantity,,,417466,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,233,Estonia,EST,72,Iron and steel,1,No Quantity,,,5362867,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,246,Finland,FIN,72,Iron and steel,1,No Quantity,,,131287016,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,251,France,FRA,72,Iron and steel,1,No Quantity,,,750980921,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,276,Germany,DEU,72,Iron and steel,1,No Quantity,,,1004221575,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,300,Greece,GRC,72,Iron and steel,1,No Quantity,,,52016537,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,320,Guatemala,GTM,72,Iron and steel,1,No Quantity,,,10846,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,328,Guyana,GUY,72,Iron and steel,1,No Quantity,,,2864,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,340,Honduras,HND,72,Iron and steel,1,No Quantity,,,3100,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,72,Iron and steel,1,No Quantity,,,197732,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,348,Hungary,HUN,72,Iron and steel,1,No Quantity,,,29619818,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,352,Iceland,ISL,72,Iron and steel,1,No Quantity,,,18140572,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,360,Indonesia,IDN,72,Iron and steel,1,No Quantity,,,35236835,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,372,Ireland,IRL,72,Iron and steel,1,No Quantity,,,33945,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,376,Israel,ISR,72,Iron and steel,1,No Quantity,,,753867,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,381,Italy,ITA,72,Iron and steel,1,No Quantity,,,498499995,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,388,Jamaica,JAM,72,Iron and steel,1,No Quantity,,,556465,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,392,Japan,JPN,72,Iron and steel,1,No Quantity,,,1571072689,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,398,Kazakhstan,KAZ,72,Iron and steel,1,No Quantity,,,37160820,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,404,Kenya,KEN,72,Iron and steel,1,No Quantity,,,45557,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,410,Rep. of Korea,KOR,72,Iron and steel,1,No Quantity,,,420879561,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,428,Latvia,LVA,72,Iron and steel,1,No Quantity,,,11511950,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,440,Lithuania,LTU,72,Iron and steel,1,No Quantity,,,1736233,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,458,Malaysia,MYS,72,Iron and steel,1,No Quantity,,,911216,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,470,Malta,MLT,72,Iron and steel,1,No Quantity,,,1550,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,484,Mexico,MEX,72,Iron and steel,1,No Quantity,,,607943438,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,490,"Other Asia, nes",,72,Iron and steel,1,No Quantity,,,143701569,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,528,Netherlands,NLD,72,Iron and steel,1,No Quantity,,,455592758,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,530,Neth. Antilles,ANT,72,Iron and steel,1,No Quantity,,,42612,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,533,Aruba,ABW,72,Iron and steel,1,No Quantity,,,212917,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,540,New Caledonia,NCL,72,Iron and steel,1,No Quantity,,,14354370,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,554,New Zealand,NZL,72,Iron and steel,1,No Quantity,,,36512031,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,562,Niger,NER,72,Iron and steel,1,No Quantity,,,9278,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,579,Norway,NOR,72,Iron and steel,1,No Quantity,,,82770503,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,591,Panama,PAN,72,Iron and steel,1,No Quantity,,,199968,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,604,Peru,PER,72,Iron and steel,1,No Quantity,,,4683,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,608,Philippines,PHL,72,Iron and steel,1,No Quantity,,,2294962,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,616,Poland,POL,72,Iron and steel,1,No Quantity,,,41147869,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,620,Portugal,PRT,72,Iron and steel,1,No Quantity,,,18725975,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,642,Romania,ROU,72,Iron and steel,1,No Quantity,,,21786856,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,643,Russian Federation,RUS,72,Iron and steel,1,No Quantity,,,673322964,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,659,Saint Kitts and Nevis,KNA,72,Iron and steel,1,No Quantity,,,18180,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,682,Saudi Arabia,SAU,72,Iron and steel,1,No Quantity,,,519760,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,694,Sierra Leone,SLE,72,Iron and steel,1,No Quantity,,,2749,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,699,India,IND,72,Iron and steel,1,No Quantity,,,96702514,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,702,Singapore,SGP,72,Iron and steel,1,No Quantity,,,493979,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,703,Slovakia,SVK,72,Iron and steel,1,No Quantity,,,71882615,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,705,Slovenia,SVN,72,Iron and steel,1,No Quantity,,,14616762,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,711,So. African Customs Union,ZAF,72,Iron and steel,1,No Quantity,,,332267622,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,716,Zimbabwe,ZWE,72,Iron and steel,1,No Quantity,,,11265385,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,724,Spain,ESP,72,Iron and steel,1,No Quantity,,,284990859,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,752,Sweden,SWE,72,Iron and steel,1,No Quantity,,,311035121,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,757,Switzerland,CHE,72,Iron and steel,1,No Quantity,,,15318632,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,764,Thailand,THA,72,Iron and steel,1,No Quantity,,,4348069,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,780,Trinidad and Tobago,TTO,72,Iron and steel,1,No Quantity,,,73599753,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,784,United Arab Emirates,ARE,72,Iron and steel,1,No Quantity,,,46785,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,788,Tunisia,TUN,72,Iron and steel,1,No Quantity,,,10131624,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,792,Turkey,TUR,72,Iron and steel,1,No Quantity,,,138454962,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,804,Ukraine,UKR,72,Iron and steel,1,No Quantity,,,194814642,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,807,North Macedonia,MKD,72,Iron and steel,1,No Quantity,,,13503129,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,818,Egypt,EGY,72,Iron and steel,1,No Quantity,,,14357658,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,826,United Kingdom,GBR,72,Iron and steel,1,No Quantity,,,567084767,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,862,Venezuela,VEN,72,Iron and steel,1,No Quantity,,,286699961,0
