0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,72,Iron and steel,1,No Quantity,,,7761826966,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,28,Antigua and Barbuda,ATG,72,Iron and steel,1,No Quantity,,,24673,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,32,Argentina,ARG,72,Iron and steel,1,No Quantity,,,52561713,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,36,Australia,AUS,72,Iron and steel,1,No Quantity,,,176570205,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,40,Austria,AUT,72,Iron and steel,1,No Quantity,,,76296939,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,72,Iron and steel,1,No Quantity,,,423600,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,58,Belgium-Luxembourg,BEL,72,Iron and steel,1,No Quantity,,,264923545,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,60,Bermuda,BMU,72,Iron and steel,1,No Quantity,,,6193,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,76,Brazil,BRA,72,Iron and steel,1,No Quantity,,,594774053,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,124,Canada,CAN,72,Iron and steel,1,No Quantity,,,1269799144,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,140,Central African Rep.,CAF,72,Iron and steel,1,No Quantity,,,7512,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,152,Chile,CHL,72,Iron and steel,1,No Quantity,,,2830097,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,156,China,CHN,72,Iron and steel,1,No Quantity,,,31280418,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,170,Colombia,COL,72,Iron and steel,1,No Quantity,,,22752013,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,72,Iron and steel,1,No Quantity,,,9118,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,200,Czechoslovakia,CSK,72,Iron and steel,1,No Quantity,,,5501980,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,208,Denmark,DNK,72,Iron and steel,1,No Quantity,,,1875812,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,72,Iron and steel,1,No Quantity,,,64133368,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,72,Iron and steel,1,No Quantity,,,143411,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,222,El Salvador,SLV,72,Iron and steel,1,No Quantity,,,7672,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,246,Finland,FIN,72,Iron and steel,1,No Quantity,,,108217335,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,251,France,FRA,72,Iron and steel,1,No Quantity,,,518497578,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,276,Germany,DEU,72,Iron and steel,1,No Quantity,,,604615151,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,292,Gibraltar,GIB,72,Iron and steel,1,No Quantity,,,7626,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,300,Greece,GRC,72,Iron and steel,1,No Quantity,,,21671213,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,320,Guatemala,GTM,72,Iron and steel,1,No Quantity,,,2351,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,72,Iron and steel,1,No Quantity,,,31448,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,348,Hungary,HUN,72,Iron and steel,1,No Quantity,,,5830631,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,352,Iceland,ISL,72,Iron and steel,1,No Quantity,,,12993,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,360,Indonesia,IDN,72,Iron and steel,1,No Quantity,,,189698,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,372,Ireland,IRL,72,Iron and steel,1,No Quantity,,,13965,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,376,Israel,ISR,72,Iron and steel,1,No Quantity,,,240261,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,381,Italy,ITA,72,Iron and steel,1,No Quantity,,,136313962,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,388,Jamaica,JAM,72,Iron and steel,1,No Quantity,,,12068,0
