0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,70,Bosnia Herzegovina,,73,Iron or steel articles,0,,,0,57533,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,788,Tunisia,,73,Iron or steel articles,0,,,0,190224,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,268,Georgia,,73,Iron or steel articles,0,,,0,346399,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,748,Swaziland,,73,Iron or steel articles,0,,,0,2983,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,780,Trinidad and Tobago,,73,Iron or steel articles,0,,,0,222600,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,882,Samoa,,73,Iron or steel articles,0,,,0,12760,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,222,El Salvador,,73,Iron or steel articles,0,,,0,10200,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,566,Nigeria,,73,Iron or steel articles,0,,,0,7442,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,148,Chad,,73,Iron or steel articles,0,,,0,3511,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,48,Bahrain,,73,Iron or steel articles,0,,,0,7818,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,120,Cameroon,,73,Iron or steel articles,0,,,0,7236,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,352,Iceland,,73,Iron or steel articles,0,,,0,12984,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,682,Saudi Arabia,,73,Iron or steel articles,0,,,0,4108857,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,442,Luxembourg,,73,Iron or steel articles,0,,,0,4071260,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,24,Angola,,73,Iron or steel articles,0,,,0,963694,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,218,Ecuador,,73,Iron or steel articles,0,,,0,3529,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,398,Kazakhstan,,73,Iron or steel articles,0,,,0,139522,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,512,Oman,,73,Iron or steel articles,0,,,0,6799182,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,0,World,,73,Iron or steel articles,0,,,0,3290001905,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,422,Lebanon,,73,Iron or steel articles,0,,,0,2171,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,764,Thailand,,73,Iron or steel articles,0,,,0,90847777,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,410,Rep. of Korea,,73,Iron or steel articles,0,,,0,120001388,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,579,Norway,,73,Iron or steel articles,0,,,0,8725610,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,246,Finland,,73,Iron or steel articles,0,,,0,3985438,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,348,Hungary,,73,Iron or steel articles,0,,,0,1369546,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,376,Israel,,73,Iron or steel articles,0,,,0,6917331,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,620,Portugal,,73,Iron or steel articles,0,,,0,5733285,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,332,Haiti,,73,Iron or steel articles,0,,,0,39660,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,340,Honduras,,73,Iron or steel articles,0,,,0,204126,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,104,Myanmar,,73,Iron or steel articles,0,,,0,784517,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,703,Slovakia,,73,Iron or steel articles,0,,,0,2116151,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,136,Cayman Isds,,73,Iron or steel articles,0,,,0,2913,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,484,Mexico,,73,Iron or steel articles,0,,,0,454477863,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,724,Spain,,73,Iron or steel articles,0,,,0,28691658,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,156,China,,73,Iron or steel articles,0,,,0,934444055,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,152,Chile,,73,Iron or steel articles,0,,,0,422338,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,196,Cyprus,,73,Iron or steel articles,0,,,0,5635,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,616,Poland,,73,Iron or steel articles,0,,,0,10651291,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,752,Sweden,,73,Iron or steel articles,0,,,0,11682779,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,710,South Africa,,73,Iron or steel articles,0,,,0,7027795,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,440,Lithuania,,73,Iron or steel articles,0,,,0,932414,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,642,Romania,,73,Iron or steel articles,0,,,0,5770368,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,554,New Zealand,,73,Iron or steel articles,0,,,0,699837,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,188,Costa Rica,,73,Iron or steel articles,0,,,0,2262587,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,288,Ghana,,73,Iron or steel articles,0,,,0,5117,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,705,Slovenia,,73,Iron or steel articles,0,,,0,319114,0
HS,2019,201910,October 2019,2,0,1,Imports,842,United States of America,,51,Armenia,,73,Iron or steel articles,0,,,0,30679,0
