0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,417,Kyrgyzstan,,73,Iron or steel articles,0,,,,11820,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,188,Costa Rica,,73,Iron or steel articles,0,,,,494802,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,251,France,,73,Iron or steel articles,0,,,,45645727,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,300,Greece,,73,Iron or steel articles,0,,,,176165,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,144,Sri Lanka,,73,Iron or steel articles,0,,,,5535,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,392,Japan,,73,Iron or steel articles,0,,,,188054805,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,218,Ecuador,,73,Iron or steel articles,0,,,,93585,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,156,China,,73,Iron or steel articles,0,,,,893610269,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,604,Peru,,73,Iron or steel articles,0,,,,72013,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,724,Spain,,73,Iron or steel articles,0,,,,42464930,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,591,Panama,,73,Iron or steel articles,0,,,,411145,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,442,Luxembourg,,73,Iron or steel articles,0,,,,11480077,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,100,Bulgaria,,73,Iron or steel articles,0,,,,193451,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,440,Lithuania,,73,Iron or steel articles,0,,,,203974,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,388,Jamaica,,73,Iron or steel articles,0,,,,9443,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,372,Ireland,,73,Iron or steel articles,0,,,,1064369,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,32,Argentina,,73,Iron or steel articles,0,,,,60331166,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,233,Estonia,,73,Iron or steel articles,0,,,,24362,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,504,Morocco,,73,Iron or steel articles,0,,,,64872,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,704,Viet Nam,,73,Iron or steel articles,0,,,,46633324,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,528,Netherlands,,73,Iron or steel articles,0,,,,7172554,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,512,Oman,,73,Iron or steel articles,0,,,,3591345,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,710,South Africa,,73,Iron or steel articles,0,,,,8768344,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,246,Finland,,73,Iron or steel articles,0,,,,2969261,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,152,Chile,,73,Iron or steel articles,0,,,,1381355,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,112,Belarus,,73,Iron or steel articles,0,,,,1871690,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,688,Serbia,,73,Iron or steel articles,0,,,,40858,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,196,Cyprus,,73,Iron or steel articles,0,,,,12748,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,381,Italy,,73,Iron or steel articles,0,,,,70217519,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,376,Israel,,73,Iron or steel articles,0,,,,5006132,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,531,Curaçao,,73,Iron or steel articles,0,,,,3402,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,344,"China, Hong Kong SAR",,73,Iron or steel articles,0,,,,3061499,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,276,Germany,,73,Iron or steel articles,0,,,,144883171,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,620,Portugal,,73,Iron or steel articles,0,,,,1297161,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,764,Thailand,,73,Iron or steel articles,0,,,,34923794,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,608,Philippines,,73,Iron or steel articles,0,,,,22349924,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,490,"Other Asia, nes",,73,Iron or steel articles,0,,,,223239739,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,703,Slovakia,,73,Iron or steel articles,0,,,,1559975,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,862,Venezuela,,73,Iron or steel articles,0,,,,146882,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,191,Croatia,,73,Iron or steel articles,0,,,,3434863,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,682,Saudi Arabia,,73,Iron or steel articles,0,,,,17255814,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,360,Indonesia,,73,Iron or steel articles,0,,,,14320776,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,268,Georgia,,73,Iron or steel articles,0,,,,10265,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,170,Colombia,,73,Iron or steel articles,0,,,,16220655,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,40,Austria,,73,Iron or steel articles,0,,,,57028735,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,446,"China, Macao SAR",,73,Iron or steel articles,0,,,,212993,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,586,Pakistan,,73,Iron or steel articles,0,,,,1214365,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,68,Bolivia,,73,Iron or steel articles,0,,,,10325,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,320,Guatemala,,73,Iron or steel articles,0,,,,336472,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,458,Malaysia,,73,Iron or steel articles,0,,,,17890748,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,348,Hungary,,73,Iron or steel articles,0,,,,784378,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,410,Rep. of Korea,,73,Iron or steel articles,0,,,,215201397,0
HS,2011,201108,August 2011,2,0,1,Imports,842,United States of America,,643,Russian Federation,,73,Iron or steel articles,0,,,,11402119,0
