0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,0,World,,73,Iron or steel articles,0,,,0,2757061139,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,388,Jamaica,,73,Iron or steel articles,0,,,0,48779,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,600,Paraguay,,73,Iron or steel articles,0,,,0,5556,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,591,Panama,,73,Iron or steel articles,0,,,0,38130,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,392,Japan,,73,Iron or steel articles,0,,,0,132959675,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,764,Thailand,,73,Iron or steel articles,0,,,0,46777808,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,490,"Other Asia, nes",,73,Iron or steel articles,0,,,0,184029170,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,688,Serbia,,73,Iron or steel articles,0,,,0,334122,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,470,Malta,,73,Iron or steel articles,0,,,0,7821,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,579,Norway,,73,Iron or steel articles,0,,,0,4082155,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,788,Tunisia,,73,Iron or steel articles,0,,,0,1326939,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,400,Jordan,,73,Iron or steel articles,0,,,0,28000,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,484,Mexico,,73,Iron or steel articles,0,,,0,314293527,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,360,Indonesia,,73,Iron or steel articles,0,,,0,20392951,0
HS,2016,201602,February 2016,2,0,1,Imports,842,United States of America,,458,Malaysia,,73,Iron or steel articles,0,,,0,12610620,0
