0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,0,World,,73,Iron or steel articles,0,,,,2519864919,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,32,Argentina,,73,Iron or steel articles,0,,,,25243253,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,36,Australia,,73,Iron or steel articles,0,,,,2556271,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,40,Austria,,73,Iron or steel articles,0,,,,25784801,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,44,Bahamas,,73,Iron or steel articles,0,,,,3100,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,56,Belgium,,73,Iron or steel articles,0,,,,2811898,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,76,Brazil,,73,Iron or steel articles,0,,,,19149365,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,92,Br. Virgin Isds,,73,Iron or steel articles,0,,,,55919,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,96,Brunei Darussalam,,73,Iron or steel articles,0,,,,5730,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,100,Bulgaria,,73,Iron or steel articles,0,,,,199950,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,112,Belarus,,73,Iron or steel articles,0,,,,4392800,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,116,Cambodia,,73,Iron or steel articles,0,,,,35434,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,124,Canada,,73,Iron or steel articles,0,,,,294051548,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,144,Sri Lanka,,73,Iron or steel articles,0,,,,24239,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,152,Chile,,73,Iron or steel articles,0,,,,81347,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,156,China,,73,Iron or steel articles,0,,,,677164319,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,170,Colombia,,73,Iron or steel articles,0,,,,4960884,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,178,Congo,,73,Iron or steel articles,0,,,,4334,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,188,Costa Rica,,73,Iron or steel articles,0,,,,340073,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,191,Croatia,,73,Iron or steel articles,0,,,,4167922,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,203,Czech Rep.,,73,Iron or steel articles,0,,,,31949319,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,208,Denmark,,73,Iron or steel articles,0,,,,5464398,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,214,Dominican Rep.,,73,Iron or steel articles,0,,,,1107732,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,218,Ecuador,,73,Iron or steel articles,0,,,,64739,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,222,El Salvador,,73,Iron or steel articles,0,,,,36046,0
HS,2010,201010,October 2010,2,0,1,Imports,842,United States of America,,233,Estonia,,73,Iron or steel articles,0,,,,472282,0
